STATUS | wrapper  | 2013/11/02 02:54:42 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2013/11/02 02:54:42 | Launching a JVM...
INFO   | jvm 1    | 2013/11/02 02:54:43 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2013/11/02 02:54:43 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2013/11/02 02:54:43 | 
INFO   | jvm 1    | 2013/11/02 02:54:43 | 
INFO   | jvm 1    | 2013/11/02 02:54:43 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2013/11/02 02:54:43 |           following files:
INFO   | jvm 1    | 2013/11/02 02:54:43 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2013/11/02 02:54:43 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2013/11/02 02:54:43 |             libwrapper.dylib
INFO   | jvm 1    | 2013/11/02 02:54:43 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2013/11/02 02:54:43 |             /Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../bin/macosx
INFO   | jvm 1    | 2013/11/02 02:54:43 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2013/11/02 02:54:43 |           configuration property.
INFO   | jvm 1    | 2013/11/02 02:54:43 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2013/11/02 02:54:43 | 
INFO   | jvm 1    | 2013/11/02 02:54:43 | Java Runtime: Oracle Corporation 1.7.0_09 /Library/Java/JavaVirtualMachines/jdk1.7.0_09.jdk/Contents/Home/jre
INFO   | jvm 1    | 2013/11/02 02:54:43 |   Heap sizes: current=82752k  free=77077k  max=932096k
INFO   | jvm 1    | 2013/11/02 02:54:43 |     JVM args: -Dactivemq.home=../.. -Dactivemq.base=../.. -Djavax.net.ssl.keyStorePassword=password -Djavax.net.ssl.trustStorePassword=password -Djavax.net.ssl.keyStore=../../conf/broker.ks -Djavax.net.ssl.trustStore=../../conf/broker.ts -Dcom.sun.management.jmxremote -Dorg.apache.activemq.UseDedicatedTaskRunner=true -Djava.util.logging.config.file=logging.properties -Dactivemq.conf=../../conf -Dactivemq.data=../../data -Dhawtio.realm=activemq -Dhawtio.role=admins -Dhawtio.rolePrincipalClasses=org.apache.activemq.jaas.GroupPrincipal -Djava.security.auth.login.config=../../conf/login.config -Xmx1024m -Djava.library.path=../../bin/macosx/ -Dwrapper.key=MYv1UJPqMzklCUPx -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=41679 -Dwrapper.version=3.2.3 -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1
INFO   | jvm 1    | 2013/11/02 02:54:43 | Extensions classpath:
INFO   | jvm 1    | 2013/11/02 02:54:43 |   [../../lib,../../lib/camel,../../lib/optional,../../lib/web,../../lib/extra]
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_HOME: ../..
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_BASE: ../..
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_CONF: ../../conf
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_DATA: ../../data
INFO   | jvm 1    | 2013/11/02 02:54:43 | Loading message broker from: xbean:activemq.xml
INFO   | jvm 1    | 2013/11/02 03:29:00 |  INFO | Destroying Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2013/11/02 03:29:00 |  INFO | Destroying hawtio authentication filter
STATUS | wrapper  | 2013/11/02 03:29:00 | <-- Wrapper Stopped
STATUS | wrapper  | 2013/11/13 17:21:49 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2013/11/13 17:21:49 | Launching a JVM...
INFO   | jvm 1    | 2013/11/13 17:21:50 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2013/11/13 17:21:50 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2013/11/13 17:21:50 | 
INFO   | jvm 1    | 2013/11/13 17:21:50 | 
INFO   | jvm 1    | 2013/11/13 17:21:50 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2013/11/13 17:21:50 |           following files:
INFO   | jvm 1    | 2013/11/13 17:21:50 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2013/11/13 17:21:50 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2013/11/13 17:21:50 |             libwrapper.dylib
INFO   | jvm 1    | 2013/11/13 17:21:50 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2013/11/13 17:21:50 |             /Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../bin/macosx
INFO   | jvm 1    | 2013/11/13 17:21:50 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2013/11/13 17:21:50 |           configuration property.
INFO   | jvm 1    | 2013/11/13 17:21:50 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2013/11/13 17:21:50 | 
INFO   | jvm 1    | 2013/11/13 17:21:50 | Java Runtime: Oracle Corporation 1.7.0_09 /Library/Java/JavaVirtualMachines/jdk1.7.0_09.jdk/Contents/Home/jre
INFO   | jvm 1    | 2013/11/13 17:21:50 |   Heap sizes: current=82112k  free=76453k  max=932096k
INFO   | jvm 1    | 2013/11/13 17:21:50 |     JVM args: -Dactivemq.home=../.. -Dactivemq.base=../.. -Djavax.net.ssl.keyStorePassword=password -Djavax.net.ssl.trustStorePassword=password -Djavax.net.ssl.keyStore=../../conf/broker.ks -Djavax.net.ssl.trustStore=../../conf/broker.ts -Dcom.sun.management.jmxremote -Dorg.apache.activemq.UseDedicatedTaskRunner=true -Djava.util.logging.config.file=logging.properties -Dactivemq.conf=../../conf -Dactivemq.data=../../data -Dhawtio.realm=activemq -Dhawtio.role=admins -Dhawtio.rolePrincipalClasses=org.apache.activemq.jaas.GroupPrincipal -Djava.security.auth.login.config=../../conf/login.config -Xmx1024m -Djava.library.path=../../bin/macosx/ -Dwrapper.key=2PIu7eV5jcpmBh_q -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=12211 -Dwrapper.version=3.2.3 -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1
INFO   | jvm 1    | 2013/11/13 17:21:50 | Extensions classpath:
INFO   | jvm 1    | 2013/11/13 17:21:50 |   [../../lib,../../lib/camel,../../lib/optional,../../lib/web,../../lib/extra]
INFO   | jvm 1    | 2013/11/13 17:21:50 | ACTIVEMQ_HOME: ../..
INFO   | jvm 1    | 2013/11/13 17:21:50 | ACTIVEMQ_BASE: ../..
INFO   | jvm 1    | 2013/11/13 17:21:50 | ACTIVEMQ_CONF: ../../conf
INFO   | jvm 1    | 2013/11/13 17:21:50 | ACTIVEMQ_DATA: ../../data
INFO   | jvm 1    | 2013/11/13 17:21:50 | Loading message broker from: xbean:activemq.xml
INFO   | jvm 1    | 2013/11/13 17:21:51 |  INFO | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@41979448: startup date [Wed Nov 13 17:21:51 CET 2013]; root of context hierarchy
INFO   | jvm 1    | 2013/11/13 17:21:52 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] started
INFO   | jvm 1    | 2013/11/13 17:21:52 |  INFO | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/kahadb]
INFO   | jvm 1    | 2013/11/13 17:21:52 |  INFO | KahaDB is version 5
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Recovering from the journal ...
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Recovery replayed 8481 operations from the journal in 0.342 seconds.
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:veraedu191-159.wi-fi.upv.es-64463-1384359713380-0:1) is starting
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Listening for connections at: tcp://veraedu191-159.wi-fi.upv.es:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Connector openwire started
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Listening for connections at: amqp://veraedu191-159.wi-fi.upv.es:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Connector amqp started
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Listening for connections at: stomp://veraedu191-159.wi-fi.upv.es:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Connector stomp started
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Listening for connections at: mqtt://veraedu191-159.wi-fi.upv.es:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Connector mqtt started
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Listening for connections at ws://veraedu191-159.wi-fi.upv.es:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Connector ws started
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:veraedu191-159.wi-fi.upv.es-64463-1384359713380-0:1) started
INFO   | jvm 1    | 2013/11/13 17:21:53 |  INFO | For help or more information please see: http://activemq.apache.org
INFO   | jvm 1    | 2013/11/13 17:21:54 |  INFO | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-)
INFO   | jvm 1    | 2013/11/13 17:21:54 |  INFO | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal"
INFO   | jvm 1    | 2013/11/13 17:21:54 |  INFO | Using file upload directory: /var/folders/l9/1thv2d316y7c_rtbghjhdlwh0000gn/T//uploads
INFO   | jvm 1    | 2013/11/13 17:21:54 |  INFO | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml
INFO   | jvm 1    | 2013/11/13 17:21:54 |  INFO | ActiveMQ WebConsole available at http://localhost:8161/
INFO   | jvm 1    | 2013/11/13 17:21:54 |  INFO | Initializing Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2013/11/13 17:24:23 |  WARN | Failed to add Connection ID:veraedu191-159.wi-fi.upv.es-64467-1384359863490-1:1
INFO   | jvm 1    | 2013/11/13 17:24:23 | javax.jms.InvalidClientIDException: Broker: localhost - Client: anonimo already connected from tcp://127.0.0.1:64466
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.broker.region.RegionBroker.addConnection(RegionBroker.java:243)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:92)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.advisory.AdvisoryBroker.addConnection(AdvisoryBroker.java:90)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:92)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:92)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.broker.MutableBrokerFilter.addConnection(MutableBrokerFilter.java:97)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.broker.TransportConnection.processAddConnection(TransportConnection.java:733)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.broker.jmx.ManagedTransportConnection.processAddConnection(ManagedTransportConnection.java:79)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.command.ConnectionInfo.visit(ConnectionInfo.java:139)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.broker.TransportConnection.service(TransportConnection.java:292)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.broker.TransportConnection$1.onCommand(TransportConnection.java:149)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.transport.MutexTransport.onCommand(MutexTransport.java:50)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.transport.WireFormatNegotiator.onCommand(WireFormatNegotiator.java:113)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.transport.AbstractInactivityMonitor.onCommand(AbstractInactivityMonitor.java:270)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.transport.TransportSupport.doConsume(TransportSupport.java:83)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.transport.tcp.TcpTransport.doRun(TcpTransport.java:214)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at org.apache.activemq.transport.tcp.TcpTransport.run(TcpTransport.java:196)
INFO   | jvm 1    | 2013/11/13 17:24:23 | 	at java.lang.Thread.run(Thread.java:722)
INFO   | jvm 1    | 2013/11/13 17:24:40 |  WARN | Transport Connection to: tcp://127.0.0.1:64468 failed: java.io.EOFException
INFO   | jvm 1    | 2013/11/13 17:24:42 |  WARN | Transport Connection to: tcp://127.0.0.1:64466 failed: java.io.EOFException
INFO   | jvm 1    | 2013/11/13 17:30:33 |  WARN | Transport Connection to: tcp://127.0.0.1:64604 failed: java.io.EOFException
INFO   | jvm 1    | 2013/11/13 17:30:34 |  WARN | Transport Connection to: tcp://127.0.0.1:64602 failed: java.io.EOFException
INFO   | jvm 1    | 2013/11/13 17:35:54 |  WARN | Transport Connection to: tcp://127.0.0.1:64606 failed: java.io.EOFException
INFO   | jvm 1    | 2013/11/13 17:35:56 |  WARN | Transport Connection to: tcp://127.0.0.1:64608 failed: java.io.EOFException
INFO   | jvm 1    | 2013/11/13 17:38:56 |  WARN | Transport Connection to: tcp://127.0.0.1:64614 failed: java.io.EOFException
INFO   | jvm 1    | 2013/11/13 17:39:30 |  WARN | Transport Connection to: tcp://127.0.0.1:64611 failed: java.io.EOFException
INFO   | jvm 1    | 2013/11/13 17:39:32 |  WARN | Transport Connection to: tcp://127.0.0.1:64616 failed: java.io.EOFException
STATUS | wrapper  | 2013/11/13 20:36:39 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2013/11/13 20:36:40 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:veraedu191-159.wi-fi.upv.es-64463-1384359713380-0:1) is shutting down
INFO   | jvm 1    | 2013/11/13 20:36:40 |  INFO | Connector openwire stopped
INFO   | jvm 1    | 2013/11/13 20:36:42 |  INFO | Connector amqp stopped
INFO   | jvm 1    | 2013/11/13 20:36:44 |  INFO | Connector stomp stopped
INFO   | jvm 1    | 2013/11/13 20:36:46 |  INFO | Connector mqtt stopped
INFO   | jvm 1    | 2013/11/13 20:36:46 |  INFO | Connector ws stopped
INFO   | jvm 1    | 2013/11/13 20:36:46 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] stopped
INFO   | jvm 1    | 2013/11/13 20:36:46 |  INFO | Stopping async queue tasks
INFO   | jvm 1    | 2013/11/13 20:36:46 |  INFO | Stopping async topic tasks
INFO   | jvm 1    | 2013/11/13 20:36:46 |  INFO | Stopped KahaDB
INFO   | jvm 1    | 2013/11/13 20:36:47 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:veraedu191-159.wi-fi.upv.es-64463-1384359713380-0:1) uptime 3 hours 14 minutes
INFO   | jvm 1    | 2013/11/13 20:36:47 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:veraedu191-159.wi-fi.upv.es-64463-1384359713380-0:1) is shutdown
INFO   | jvm 1    | 2013/11/13 20:36:47 |  INFO | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@41979448: startup date [Wed Nov 13 17:21:51 CET 2013]; root of context hierarchy
INFO   | jvm 1    | 2013/11/13 20:36:47 |  INFO | Destroying Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2013/11/13 20:36:47 |  INFO | Destroying hawtio authentication filter
STATUS | wrapper  | 2013/11/13 20:36:47 | <-- Wrapper Stopped
STATUS | wrapper  | 2013/12/15 18:00:27 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2013/12/15 18:00:27 | Launching a JVM...
INFO   | jvm 1    | 2013/12/15 18:00:32 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2013/12/15 18:00:32 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2013/12/15 18:00:32 | 
INFO   | jvm 1    | 2013/12/15 18:00:32 | 
INFO   | jvm 1    | 2013/12/15 18:00:32 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2013/12/15 18:00:32 |           following files:
INFO   | jvm 1    | 2013/12/15 18:00:32 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2013/12/15 18:00:32 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2013/12/15 18:00:32 |             libwrapper.dylib
INFO   | jvm 1    | 2013/12/15 18:00:32 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2013/12/15 18:00:32 |             /Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../bin/macosx
INFO   | jvm 1    | 2013/12/15 18:00:32 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2013/12/15 18:00:32 |           configuration property.
INFO   | jvm 1    | 2013/12/15 18:00:32 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2013/12/15 18:00:32 | 
INFO   | jvm 1    | 2013/12/15 18:00:32 | Java Runtime: Oracle Corporation 1.7.0_09 /Library/Java/JavaVirtualMachines/jdk1.7.0_09.jdk/Contents/Home/jre
INFO   | jvm 1    | 2013/12/15 18:00:32 |   Heap sizes: current=78784k  free=72970k  max=932096k
INFO   | jvm 1    | 2013/12/15 18:00:32 |     JVM args: -Dactivemq.home=../.. -Dactivemq.base=../.. -Djavax.net.ssl.keyStorePassword=password -Djavax.net.ssl.trustStorePassword=password -Djavax.net.ssl.keyStore=../../conf/broker.ks -Djavax.net.ssl.trustStore=../../conf/broker.ts -Dcom.sun.management.jmxremote -Dorg.apache.activemq.UseDedicatedTaskRunner=true -Djava.util.logging.config.file=logging.properties -Dactivemq.conf=../../conf -Dactivemq.data=../../data -Dhawtio.realm=activemq -Dhawtio.role=admins -Dhawtio.rolePrincipalClasses=org.apache.activemq.jaas.GroupPrincipal -Djava.security.auth.login.config=../../conf/login.config -Xmx1024m -Djava.library.path=../../bin/macosx/ -Dwrapper.key=AC3Q4nNFXj7iUo9l -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=67060 -Dwrapper.version=3.2.3 -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1
INFO   | jvm 1    | 2013/12/15 18:00:32 | Extensions classpath:
INFO   | jvm 1    | 2013/12/15 18:00:32 |   [../../lib,../../lib/camel,../../lib/optional,../../lib/web,../../lib/extra]
INFO   | jvm 1    | 2013/12/15 18:00:32 | ACTIVEMQ_HOME: ../..
INFO   | jvm 1    | 2013/12/15 18:00:32 | ACTIVEMQ_BASE: ../..
INFO   | jvm 1    | 2013/12/15 18:00:32 | ACTIVEMQ_CONF: ../../conf
INFO   | jvm 1    | 2013/12/15 18:00:32 | ACTIVEMQ_DATA: ../../data
INFO   | jvm 1    | 2013/12/15 18:00:33 | Loading message broker from: xbean:activemq.xml
INFO   | jvm 1    | 2013/12/15 18:00:34 |  INFO | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@141ba1f1: startup date [Sun Dec 15 18:00:34 CET 2013]; root of context hierarchy
INFO   | jvm 1    | 2013/12/15 18:00:38 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] started
INFO   | jvm 1    | 2013/12/15 18:00:38 |  INFO | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/kahadb]
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | KahaDB is version 5
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Recovering from the journal ...
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Recovery replayed 398 operations from the journal in 0.136 seconds.
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-57160-1387126839321-0:1) is starting
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Listening for connections at: tcp://MacBook-Pro-de-Gustavo.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Connector openwire started
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Listening for connections at: amqp://MacBook-Pro-de-Gustavo.local:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Connector amqp started
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Listening for connections at: stomp://MacBook-Pro-de-Gustavo.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Connector stomp started
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Listening for connections at: mqtt://MacBook-Pro-de-Gustavo.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2013/12/15 18:00:39 |  INFO | Connector mqtt started
INFO   | jvm 1    | 2013/12/15 18:00:40 |  INFO | Listening for connections at ws://MacBook-Pro-de-Gustavo.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2013/12/15 18:00:40 |  INFO | Connector ws started
INFO   | jvm 1    | 2013/12/15 18:00:40 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-57160-1387126839321-0:1) started
INFO   | jvm 1    | 2013/12/15 18:00:40 |  INFO | For help or more information please see: http://activemq.apache.org
INFO   | jvm 1    | 2013/12/15 18:00:41 |  INFO | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-)
INFO   | jvm 1    | 2013/12/15 18:00:41 |  INFO | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal"
INFO   | jvm 1    | 2013/12/15 18:00:41 |  INFO | Using file upload directory: /var/folders/l9/1thv2d316y7c_rtbghjhdlwh0000gn/T//uploads
INFO   | jvm 1    | 2013/12/15 18:00:41 |  INFO | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml
INFO   | jvm 1    | 2013/12/15 18:00:42 |  INFO | ActiveMQ WebConsole available at http://localhost:8161/
INFO   | jvm 1    | 2013/12/15 18:00:42 |  INFO | Initializing Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2013/12/15 18:45:45 |  WARN | Transport Connection to: tcp://127.0.0.1:57574 failed: java.io.EOFException
INFO   | jvm 1    | 2013/12/15 18:45:46 |  WARN | Transport Connection to: tcp://127.0.0.1:57572 failed: java.io.EOFException
STATUS | wrapper  | 2013/12/15 18:48:20 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2013/12/15 18:48:20 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-57160-1387126839321-0:1) is shutting down
INFO   | jvm 1    | 2013/12/15 18:48:21 |  INFO | Connector openwire stopped
INFO   | jvm 1    | 2013/12/15 18:48:22 |  INFO | Connector amqp stopped
INFO   | jvm 1    | 2013/12/15 18:48:22 |  INFO | Connector stomp stopped
INFO   | jvm 1    | 2013/12/15 18:48:22 |  INFO | Connector mqtt stopped
INFO   | jvm 1    | 2013/12/15 18:48:22 |  INFO | Connector ws stopped
INFO   | jvm 1    | 2013/12/15 18:48:22 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] stopped
INFO   | jvm 1    | 2013/12/15 18:48:22 |  INFO | Stopping async queue tasks
INFO   | jvm 1    | 2013/12/15 18:48:22 |  INFO | Stopping async topic tasks
INFO   | jvm 1    | 2013/12/15 18:48:22 |  INFO | Stopped KahaDB
INFO   | jvm 1    | 2013/12/15 18:48:23 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-57160-1387126839321-0:1) uptime 47 minutes
INFO   | jvm 1    | 2013/12/15 18:48:23 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-57160-1387126839321-0:1) is shutdown
INFO   | jvm 1    | 2013/12/15 18:48:23 |  INFO | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@141ba1f1: startup date [Sun Dec 15 18:00:34 CET 2013]; root of context hierarchy
INFO   | jvm 1    | 2013/12/15 18:48:23 |  INFO | Destroying Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2013/12/15 18:48:23 |  INFO | Destroying hawtio authentication filter
STATUS | wrapper  | 2013/12/15 18:48:23 | <-- Wrapper Stopped
STATUS | wrapper  | 2014/01/04 19:59:07 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2014/01/04 19:59:07 | Launching a JVM...
INFO   | jvm 1    | 2014/01/04 19:59:08 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2014/01/04 19:59:08 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2014/01/04 19:59:08 | 
INFO   | jvm 1    | 2014/01/04 19:59:08 | 
INFO   | jvm 1    | 2014/01/04 19:59:08 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2014/01/04 19:59:09 | 
INFO   | jvm 1    | 2014/01/04 19:59:09 |           following files:
INFO   | jvm 1    | 2014/01/04 19:59:09 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2014/01/04 19:59:09 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2014/01/04 19:59:09 |             libwrapper.dylib
INFO   | jvm 1    | 2014/01/04 19:59:09 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2014/01/04 19:59:09 |             /Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../bin/macosx
INFO   | jvm 1    | 2014/01/04 19:59:09 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2014/01/04 19:59:09 |           configuration property.
INFO   | jvm 1    | 2014/01/04 19:59:09 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2014/01/04 19:59:09 | 
INFO   | jvm 1    | 2014/01/04 19:59:09 | Java Runtime: Oracle Corporation 1.7.0_09 /Library/Java/JavaVirtualMachines/jdk1.7.0_09.jdk/Contents/Home/jre
